Probe_Set_ID,DHF_102,DHF_111,DF_121,DHF_125,DHF_128,DF_129,DHF_145,DF_164,DHF_165,DF_171,ND_195,ND_199,DHF_206,ND_216,DHF_235,ND_237,ND_239,DF_243,ND_251,ND_269,DHF_277,DHF_307,DF_310,ND_317,DF_330,DF_331
219155_at,7.245583738,7.234682103,7.134013973,6.884895985,7.082296648,7.574353124,7.135289179,6.982862751,7.167346471,6.636602508,7.536257266,8.039221905,6.498131536,7.257073226,7.353210035,7.669588617,7.456454555,6.844389403,8.015393379,7.595487827,6.847155657,6.889183893,6.572422393,7.464223261,7.121090889,7.093404626
219228_at,6.896390949,7.174188178,6.227919112,5.849036554,6.59441346,6.097849538,6.938284484,6.67063957,5.851627602,5.685618504,8.097213251,6.540019388,5.903998521,6.801505479,5.91539311,7.46204261,5.794841206,5.191845122,5.922650231,5.447168313,6.01615716,6.155919102,5.867317554,6.329720906,5.484796933,6.829577498
219243_at,6.21959564,6.458495011,7.262207755,5.761107541,5.892748574,6.845028449,6.261873291,5.946990057,7.30357401,7.210966153,4.872904621,6.33221334,6.53306183,6.852136855,7.01328578,5.642616039,7.299189074,6.796935444,5.857647399,7.343684928,6.608810014,7.100851909,7.831021625,6.521945729,7.644680082,7.086068814
219286_s_at,8.103222009,8.254294784,7.969288559,8.707549053,8.080825479,8.107448941,7.914471553,7.533747184,7.445359144,7.824445931,8.022076861,8.592356321,7.881446618,7.410105084,7.603000258,8.03818918,7.776786674,7.947254303,7.955951082,7.721791777,7.614657425,7.755338813,7.40367029,7.528009134,7.465082736,8.166273085
219293_s_at,7.617956214,7.442141167,7.432187906,8.308716553,7.887283686,7.84326023,7.769547586,7.715212806,7.60409735,7.309747698,7.274825999,8.226974571,7.888822004,7.61332498,7.853721311,7.642188346,7.310149009,7.85837014,8.429083029,8.072654559,7.115419643,7.326991791,6.78603952,7.235691185,6.949281026,6.861606623
219352_at,6.030925616,6.484177115,7.31521839,6.084271597,6.346162538,6.137511048,6.381985208,5.629418059,7.382497663,6.854670908,5.227358278,6.09289234,5.85850442,6.826002777,6.924317367,5.964607093,7.075216973,5.950902935,5.950121584,7.742749184,5.799092654,6.188058763,7.024382091,5.258536497,7.254107123,7.538335327
219358_s_at,6.214408078,6.594550249,7.969876459,5.242804657,5.746203191,5.608005519,6.335586025,7.395353217,6.731614581,6.397262933,6.514860828,6.155070386,6.254021101,7.03438793,6.263017238,5.789960171,6.244943298,5.963322241,7.234249327,7.103650956,5.431098478,5.718014057,5.953243334,5.971006705,7.26961675,6.871920826
219371_s_at,8.91414214,8.763678199,8.39484475,7.99951078,8.164567182,8.41496111,8.261629749,8.066741178,8.110847696,8.494006444,8.676791861,7.88630694,8.233582818,8.088070435,8.27285154,8.211265679,8.52112545,8.447671609,9.489274291,8.75919775,8.394550869,8.641338169,8.382220761,8.691902515,8.692003274,9.17781718
219392_x_at,7.650834828,7.716995179,7.512726769,7.723429779,7.302563807,7.897593826,7.470736825,7.289269166,7.166188751,7.366571563,7.544966827,7.505437268,7.80612641,7.162939986,7.253258046,7.150387683,6.831414046,7.871921471,7.96630917,6.64690986,7.326004981,7.348072598,7.085315519,7.001154543,7.411012333,7.198707
219402_s_at,8.070312162,8.03093009,7.698573487,8.545469618,7.803067492,7.986980854,8.133616769,7.429045953,7.743182967,8.237770252,7.913264949,7.186825375,8.577102263,7.703819994,8.038124599,6.623268097,7.682666761,8.038576577,6.994483282,7.131778443,8.549292453,7.805637611,8.19306841,7.029618867,7.40397475,7.780386662
219505_at,7.745695204,7.527955352,8.724760054,6.67569711,7.642044403,7.676427285,7.778588288,8.377172215,8.06627036,8.219299154,7.711907018,7.472955445,8.16598897,8.289363678,7.932541607,7.534709237,7.966031566,8.358361573,8.505100367,8.456657316,8.305879392,7.895808377,7.767729595,8.225904623,8.440787196,7.856513201
219666_at,6.182084907,6.572422393,8.525002618,4.946629964,5.80994267,6.303168275,6.375535763,7.976732763,7.858408789,7.389996226,5.589119566,6.357668941,7.086821543,7.733158039,7.439089163,6.911448451,7.708365763,7.600952458,7.81314683,8.544672162,6.855198028,7.22788034,7.138708257,7.426787139,8.574801504,7.180526739
219667_s_at,6.137078896,6.47589486,5.461710913,6.672918629,6.239690879,5.566434284,6.287486744,6.691711465,6.153795959,6.148040854,6.85971983,6.053264948,5.586499314,5.979391966,5.940434376,7.990780044,5.981666705,5.701112246,6.45393991,7.467256775,5.991964422,7.41354826,7.048038824,7.037115484,6.260919001,6.176906231
219681_s_at,7.266338401,7.095976068,7.950819621,6.877914437,6.603401672,7.247579036,7.455587628,7.905625998,7.075977911,6.926871396,7.681052854,7.388389701,7.209562125,7.485154851,7.5416831,7.03562065,7.262558472,7.482062616,7.337978038,7.695712514,7.103650956,7.444950158,6.835077053,7.614756054,7.986198873,7.361375429
219762_s_at,8.445611257,8.641656089,8.052360172,8.690743056,8.327750338,8.647045324,8.252393965,8.29527389,8.126665956,8.338114371,8.480487712,8.650271982,8.479865086,8.256633298,8.338473141,9.052410895,8.431221274,8.254398834,8.664664471,8.811845912,8.124387612,8.249130723,8.204179636,8.559984446,8.244623023,8.197043022
219806_s_at,5.760792729,6.184148891,7.569514986,5.169346985,5.740435792,6.052324435,5.955059865,7.678280081,6.927557906,7.071148826,4.906755164,6.109247583,6.820562067,7.411677126,6.998052917,5.743964264,7.077498054,6.88948947,6.923037903,7.367771702,6.487075005,6.735898772,7.213473714,6.902038972,7.588475565,6.461468176
219863_at,6.786491191,6.922643891,8.623820904,6.629363253,7.166574807,6.333457232,6.809260032,6.621405652,7.966968172,7.746430356,7.144959514,5.970751506,7.220081182,7.380879036,7.43903038,6.340711975,6.720461381,7.145117268,6.851184927,8.01112291,6.56667243,6.826545224,7.82640323,5.764877574,7.862958984,8.342387321
219920_s_at,7.243512975,7.008505182,5.745564009,7.946688332,7.245298371,7.066210965,7.66444048,5.854498692,7.139977494,7.693572794,6.312279126,6.191953408,7.998335396,6.223171329,7.334264074,5.207297968,7.158124817,7.248077239,5.667464212,6.102111067,7.750786909,7.312553498,7.37832125,6.072814093,6.298029707,5.594339563
219947_at,6.079704336,5.883600901,7.243584452,4.375757022,6.010286301,6.143326896,5.849612923,7.101840703,7.056175284,6.54405572,6.501139509,6.414278294,6.56723486,7.630849536,6.576469569,6.720220155,6.924612396,6.766537277,7.662044594,7.6757316,6.964230126,6.886633782,6.324000475,7.619577,7.543802868,6.820234681
220044_x_at,7.592819883,7.818752022,7.060733844,8.382380979,8.577102263,8.165050817,7.663407665,7.977110387,8.009662135,8.126813721,6.578417531,8.146882849,7.343684928,7.352889718,7.443897711,7.678603967,7.663689448,7.95194658,7.41950048,7.751131173,8.344196027,8.015558534,7.760680135,8.001689978,7.722279031,7.743096225
220495_s_at,7.475905969,7.287081729,6.581470969,8.195416445,7.687905503,7.092324308,7.821562931,6.628570337,7.296006406,7.743703258,6.960252848,6.831953566,7.991355448,7.152425461,7.539505665,6.71417053,7.503785649,7.549556532,6.751218421,7.040273659,8.355497452,7.554125268,7.932218569,6.860454006,6.791333816,6.608944849
220526_s_at,7.702601279,7.726344975,7.444190168,8.272493977,7.872264583,7.727843433,7.826443135,7.705217429,7.810474331,7.87447293,6.909254155,7.974291934,7.970464013,7.509937824,8.003062111,7.484537168,7.934441828,7.779090485,7.626423997,7.963668813,7.765144903,7.803190029,7.628517627,7.388142314,7.739097958,7.397132522
220547_s_at,7.020726758,7.289815279,7.467142469,7.408106234,8.207974189,6.771248034,7.043771083,7.63467567,7.788543178,6.993382365,6.846411649,7.194737106,7.297091005,7.537003734,7.802454585,7.315817013,7.990746187,7.764465843,7.570804012,6.699746615,7.749150036,6.810252698,7.468855679,6.594139825,7.135607726,6.615127664
220646_s_at,7.139818928,8.072436168,8.118087817,5.818598149,6.897805948,7.366192272,7.923203326,6.44762277,8.26495548,7.994564856,7.936981762,8.31818112,6.945532643,8.253461993,7.822244389,8.361755016,8.036120526,7.691930758,8.084315776,8.089421123,7.897519496,7.311619106,7.523319225,8.204124933,8.144650155,8.379286527
220755_s_at,7.885554947,7.696757945,7.326531401,6.888878223,7.2292589,7.353658308,7.222274005,7.15007381,7.410770481,7.418960831,8.070812334,7.319401246,7.230345896,7.5895887,7.637764624,8.02250335,7.807062606,7.435142991,7.441965343,7.396335294,7.578196622,7.892750841,7.557368458,8.051404666,7.505987202,7.877927952
220796_x_at,7.074793979,7.459569283,7.904039487,7.074709359,7.785138849,7.368655094,7.455703262,8.035116981,7.647786045,7.22875123,8.030702393,7.788874688,7.117935164,7.175107085,6.991268879,7.931392553,7.062962543,7.162939986,8.202290647,7.152268856,7.020816071,6.958448393,7.172194313,7.426251409,7.739663902,7.586803535
220864_s_at,7.323896527,7.250067572,6.982398822,7.427976624,6.995582989,8.208546216,7.590801617,7.439147944,7.069533935,7.260733398,6.841081146,7.61697264,7.33602504,7.728855824,7.484593337,7.368907349,7.505492275,7.190676034,6.468629969,7.641708454,7.359276659,7.000152128,7.259116128,6.897098699,7.237921963,6.932447892
220890_s_at,8.39051824,8.32779868,7.864343068,8.699264717,8.379194693,8.118981712,7.963112059,8.218841063,7.750959056,8.2701667,8.495846973,8.144650155,8.350075468,7.943392268,8.069968149,8.767718419,8.10814166,8.226733933,7.596844236,8.171458188,8.214329797,8.246853205,8.160746793,8.077167694,7.991727591,8.404539478
220960_x_at,8.80330403,8.719039559,7.915932154,9.270277699,8.765723748,8.439296513,8.581312875,9.063069307,8.410965633,8.393012233,8.766799495,9.123387175,8.579284972,8.799390249,8.620687968,9.35002405,8.682521172,8.60962651,8.067431309,8.753071313,8.528588023,8.540030425,8.486465907,8.508677032,7.924578892,7.55752512
220966_x_at,7.355193719,7.472045837,7.126971127,8.13446757,7.569927655,7.600302279,7.469140928,7.044817929,7.161156417,7.127693699,7.681237432,7.789288921,7.668327436,7.183643072,7.339992138,6.869430165,7.20154367,7.544226282,6.618204795,7.212810559,7.3653067,6.906053832,7.199528969,6.658780968,7.027846759,7.304381438
221004_s_at,6.876780475,6.762035625,5.546348633,7.327780538,6.888368565,6.223171329,6.901133403,5.935158711,6.509067155,7.286260206,6.430686752,5.422744945,7.4507189,6.20516364,6.680980141,5.411199524,6.411489807,6.628702533,4.834693344,5.601380541,7.751389293,6.96243284,6.969508675,5.187385806,5.309751744,5.086361005
221011_s_at,7.713025061,7.540249712,6.13686275,5.82334171,5.769258057,7.881257757,7.02331362,5.548297572,6.893859174,7.699026858,7.104636987,6.688728243,7.252549931,6.650667072,7.153129879,6.307004948,7.273994341,7.618300237,7.19578729,6.761225486,7.950678662,8.012747175,7.815247416,8.138360277,7.301687471,7.702556113
221012_s_at,6.6061095,6.784230793,7.617464548,6.971574792,6.870676271,6.832816192,7.049602003,7.342908631,7.173345105,6.580916491,6.97354302,7.348394462,6.813004942,7.255591274,7.215607558,7.118826249,7.011574608,6.774795152,7.952615112,7.7959757,6.713806386,6.684611728,6.354717806,7.19548735,7.669635297,7.310082135
221059_s_at,8.109164801,8.185796055,8.528330936,7.767136978,7.672711362,8.698130457,8.242387857,9.054037378,8.062590359,7.573274292,8.301472026,8.464678098,8.045652381,8.578307105,8.052996668,7.92743258,8.143895132,8.344671459,8.680518795,8.398634855,7.668187206,7.811001297,7.390798522,8.051022208,8.628000844,7.824046011
221081_s_at,6.714534541,7.03094589,6.691463203,6.520915635,6.913439095,7.448683247,6.750048283,5.907539312,7.382933,7.466799475,6.043819777,7.571216149,6.909553661,6.543480098,7.116962165,6.839904612,7.60822558,7.643195372,6.450628388,7.555120267,6.950718978,7.589740395,7.719973554,7.467199624,7.549082711,7.460720429
221230_s_at,8.027084809,7.955880965,7.619331595,6.741818751,7.434847875,7.671174513,7.626521472,7.404583393,7.522562468,7.96377317,8.323972454,7.221178195,7.306866913,7.653020414,7.591306566,7.601402335,7.788874688,7.571216149,7.329684113,7.596743824,7.788418833,8.218841063,7.910480555,7.902006552,7.559924203,8.314832179
221253_s_at,9.300683692,9.20538813,7.927504719,9.908848159,9.439100123,8.806169426,8.939947968,8.41178823,8.84593563,9.42203463,8.766441041,7.865456632,9.499780897,8.72972059,8.890782281,7.959415713,8.876027802,9.298653401,7.215754552,7.884199934,9.457387932,9.175986994,9.151587747,7.334720919,7.887095925,7.370419541
221263_s_at,7.253753428,7.353786349,6.993565935,8.220941168,7.532891249,7.56252539,7.64377036,7.366255497,7.172424577,7.228170721,7.33992723,7.914471553,7.509061256,7.472216452,7.520993076,7.606337662,7.408106234,7.454025264,6.695922519,7.836646293,7.336871807,6.98230601,7.187657164,6.947841003,7.171119044,7.00687637
221286_s_at,8.100222143,8.024338453,6.385363019,9.140615089,8.678001659,7.422433472,8.381900248,6.784457063,8.009828239,8.325838963,7.675824386,6.360438547,8.695657318,7.251415903,8.182698997,6.477895014,7.862689634,8.07056228,4.8978398,6.696416773,8.669055541,7.858138211,8.468884911,4.709530201,5.95635537,5.387700928
221474_at,8.693714627,8.815310626,9.028074814,8.658796915,8.51687314,8.90572914,8.309086025,8.875217225,8.444644004,8.786303878,8.810146347,8.971486558,8.658831633,8.876809804,8.546499535,8.968905551,8.508011165,8.737468634,8.415315493,9.215049268,8.635136214,8.579529289,8.599012781,8.495213396,8.915687392,8.856475761
221475_s_at,9.509259076,9.593696194,9.535874433,10.11339185,9.719264188,9.768274747,9.060946693,9.880991401,9.117347505,9.636254957,9.831040508,9.757617494,9.492914421,9.572751831,9.11883893,10.06564042,9.200996857,9.525793241,10.32317767,10.00631035,9.456739406,9.353539877,9.328567753,9.362821087,9.568021809,9.270126996
221476_s_at,8.943910856,8.93104966,8.335767233,8.89805135,8.827321453,8.841925354,8.409429791,8.981052986,8.288710412,8.780710637,9.171069258,8.988183833,8.77079611,8.666939902,8.568247457,9.299952531,8.587670294,8.832339641,8.812739261,8.884388601,8.872164685,8.849169623,8.577742516,8.878079256,8.725198739,8.575575301
221481_x_at,8.641126166,8.831507458,8.478971979,9.290204602,9.08873755,8.706738593,8.657685302,8.538249934,8.378781337,8.586103393,8.715765323,8.850546283,8.827834668,8.451843675,8.702410551,8.649150846,8.612448824,8.923364717,8.620525652,8.641126166,8.573649136,8.519330905,8.459987718,8.407266712,8.470017723,8.42954161
221483_s_at,8.438734229,8.333390538,7.360421989,7.304112368,7.346397232,8.053982438,8.103161495,7.236267346,7.362835608,7.96797318,7.971845134,7.19315976,8.335383504,7.392154789,7.890357959,7.179079285,7.725639041,8.279773215,7.378883276,7.033153688,8.115670303,8.004398965,7.912459737,7.886757865,7.558203705,7.975083278
221488_s_at,8.460453513,8.576593535,8.113845839,8.982422944,8.34877454,8.520328272,8.427640406,8.006667523,8.124357989,8.308642642,8.389132521,8.430283627,8.652632762,8.268860029,8.267679997,8.510148435,8.277894851,8.297817533,8.739536423,8.68791439,8.500189444,8.115879454,8.3638322,8.273846933,8.254840927,8.13349936
221492_s_at,7.0052449,7.177706077,7.830544848,7.656337166,7.499478629,7.300877864,7.426489547,8.012747175,7.653779499,7.582229194,7.174800877,7.593172661,7.605292808,7.917718487,7.70002355,6.985086622,7.57383954,7.516487708,6.560040076,8.028846349,7.212957965,7.336741582,7.625497506,7.056261487,8.173547285,7.279801478
221494_x_at,7.82308555,7.804006556,7.371489295,8.396222581,8.025712574,8.001589504,7.989560449,8.112317909,7.648501438,7.773678603,7.618103667,8.274764879,7.955951082,8.032879662,7.827719256,8.345811575,7.777666938,7.920264869,7.292813577,8.309356884,7.865149566,7.749408668,7.75863244,7.817826711,7.905183504,7.309948373
221505_at,8.054363766,8.118951928,6.724553335,8.388677769,8.251246518,8.296696135,7.939693434,7.367392866,7.517901213,7.931895427,7.278145734,8.135053909,8.125601402,7.809825375,7.900303101,7.513108959,7.783890461,8.173885647,7.773426174,7.376195186,7.941153263,7.940298988,7.753666464,7.27883596,7.397990365,7.454951404
221509_at,7.767475659,7.820359223,7.589740395,8.335551404,8.101162463,8.038350614,7.726256761,7.660114319,7.56563791,7.884727102,7.368907349,8.080175495,7.953775184,7.583908883,7.783682245,7.707871681,7.82400601,7.901821535,8.241913886,7.968042453,7.952615112,7.940263377,7.733771133,7.834115147,7.74508938,7.997394093
221521_s_at,6.953397637,7.293357758,5.509793113,8.236341075,7.186976661,7.617415368,6.918991911,4.788324729,6.220192477,6.863280789,5.23962837,7.882465851,7.388266015,6.383844416,6.966872883,4.796616651,6.485855864,7.281660918,5.645446898,5.859075359,6.572002783,6.58837612,6.309372675,4.321480135,5.888877958,4.953006181
221558_s_at,8.106333559,7.601752098,6.517523552,6.847155657,8.155677981,7.496874389,7.141957458,6.974291803,7.462444666,7.660349918,7.377321312,7.191203401,6.891524266,7.14968133,8.000148268,7.930781581,8.10997655,7.69416509,7.426370485,7.223368616,7.933940234,8.100525569,7.934943171,8.22295635,7.612979241,7.32284063
221607_x_at,9.27244155,9.375787012,9.129032698,9.658424259,9.270381294,9.397234791,8.826015232,9.462763075,8.785248921,9.347481492,9.292473202,9.318737273,9.373963192,9.175500449,8.847187348,9.338575263,8.81023587,9.364451051,9.825634113,9.353600536,9.201703179,9.241296256,9.154224943,8.964132881,9.341631758,9.024974185
221619_s_at,8.504330825,8.44610527,8.495826542,8.227428953,8.306965865,8.066960816,8.291045131,9.060528599,8.11480335,8.094347919,8.876293193,8.646957497,7.888146936,8.237558651,8.137746646,8.421320854,8.063125901,7.744396559,8.422574772,8.382815727,7.948632517,7.877473027,7.79683924,8.103736233,8.424200325,8.322394113
221651_x_at,9.500551743,9.636875278,9.486721327,10.05059204,9.614638132,9.512014103,8.744137511,9.4447166,8.880251717,9.749829251,9.771611931,9.003525283,9.55287278,9.418711344,8.830484529,9.549722656,9.032922771,9.595623181,8.391040225,9.705219524,9.503785804,9.552815981,9.515565167,8.744647438,9.229221006,8.917886935
221654_s_at,8.119696253,8.279595683,8.493904093,8.422750635,8.508354243,7.903559348,8.045620332,8.619966363,8.025810653,7.772794821,8.715371693,8.395996837,8.149515077,8.183620746,8.072467369,8.387471675,8.067274503,8.027150107,8.453784698,8.336030962,7.898708115,7.90463011,7.822685085,8.183146012,8.284554706,8.185182985
221666_s_at,6.938769333,7.33901808,8.439361371,6.683486094,6.803394264,7.246653143,7.030503744,7.974429604,7.625302346,7.486333005,6.678090511,7.555800486,7.403609387,8.211808685,7.493762584,7.116637621,7.299729797,7.338043073,7.941402289,8.76284942,6.88948947,7.16348218,7.381875424,7.079521322,8.368971567,7.536523926
